date,period,food_inflation,nonfood_inflation,services_inflation,aggregate_inflation,aggregate_inflation_rosstat,aggregate_inflation_cbr,inflation_target,key_rate,real_expected_inflation,real_perceived_inflation,wciom_perceived_index,wciom_expected_index,food_inflation_mom,nonfood_inflation_mom,services_inflation_mom,aggregate_inflation_rosstat_mom
2024-09-01,104,0.09157201345215316,0.055977802831120194,0.11615258433517583,0.0861861731939888,0.0861861731939888,0.0863,0.04,0.19,0.125205,0.143891,59.89635576403126,81.03034872042711,0.0034000000000000696,0.006199999999999983,0.0051000000000001044,0.0048000000000001375
2024-10-01,105,0.09027957495571282,0.05734306503269204,0.11315336859303282,0.08532437716249541,0.08532437716249541,0.08539999999999999,0.04,0.21,0.134127,0.152845,62.7813339209819,83.59965972539806,0.012299999999999978,0.006800000000000139,0.0020999999999999908,0.007500000000000062
2024-11-01,106,0.09865395278402778,0.05713271129449815,0.11403307094892945,0.08875928766286112,0.08875928766286112,0.0888,0.04,0.21,0.133667,0.152958,66.0,85.36917364746989,0.023299999999999876,0.0051000000000001044,0.013100000000000112,0.01429999999999998
2024-12-01,107,0.11066997295931902,0.061238285457063446,0.11514599109972812,0.0951364144346376,0.0951364144346376,0.09519999999999999,0.04,0.21,0.139412,0.158532,68.24931381704458,86.2453612656913,0.026000000000000023,0.008099999999999996,0.0020000000000000018,0.013199999999999878
2025-01-01,108,0.1114377677263263,0.06071014855776169,0.1294200368282321,0.0991538690582825,0.0991538690582825,0.0992,0.04,0.21,0.14032999999999998,0.164462,67.24178907858122,81.11644221880691,0.01330000000000009,0.0041999999999999815,0.02069999999999994,0.012299999999999978
2025-02-01,109,0.11695249317897272,0.06071014855776191,0.12662610244066985,0.10057311819393577,0.10057311819393577,0.10060000000000001,0.04,0.21,0.137157,0.165055,67.22787068148371,76.94064484102958,0.012699999999999934,0.0026000000000001577,0.008099999999999996,0.008099999999999996
2025-03-01,110,0.12431186869557531,0.05933493843197657,0.12863733618498552,0.1034234918440049,0.1034234918440049,0.10339999999999999,0.04,0.21,0.129262,0.165151,62.05591344765573,78.709867792471,0.008299999999999974,0.0014000000000000679,0.010099999999999998,0.00649999999999995
2025-04-01,111,0.1267732938235786,0.05427089331249291,0.12762782157301333,0.10232555802127452,0.10232555802127452,0.1023,0.04,0.21,0.131019,0.158557,61.67670271110028,76.48195869619325,0.007099999999999884,-0.0006999999999999229,0.005300000000000082,0.0040000000000000036
2025-05-01,112,0.1250900352430233,0.04807917693727526,0.12551761487451163,0.09893345038789603,0.09893345038789603,0.09880000000000001,0.04,0.21,0.134,0.155394,61.09795015740681,76.2587704055952,0.0026000000000001577,-0.0012999999999999678,0.013400000000000079,0.0042999999999999705
2025-06-01,113,0.1192761942579661,0.0447350216214919,0.12028316722963717,0.09412889237745614,0.09412889237745614,0.094,0.04,0.2,0.130497,0.156556,62.25041286654962,78.58086332525467,0.001100000000000101,-0.00029999999999996696,0.005900000000000016,0.0020000000000000018
2025-07-01,114,0.10812358172052106,0.040684050668694294,0.11843163953734592,0.08796265282183868,0.08796265282183868,0.08789999999999999,0.04,0.18,0.130479,0.150053,60.69344927374433,76.23437425510079,-0.006399999999999961,0.0019000000000000128,0.026899999999999924,0.005700000000000038
2025-08-01,115,0.09814947207407188,0.03882199173111611,0.11138622474973947,0.08144790639775534,0.08144790639775534,0.0814,0.04,0.18,0.134838,0.160845,59.86538061468642,77.04168569252714,-0.009099999999999997,0.0041999999999999815,-0.006200000000000094,-0.0040000000000000036
2025-09-01,116,0.09475674398614076,0.03851226543662256,0.11094392598354696,0.07994111194218556,0.07994111194218556,0.07980000000000001,0.04,0.17,0.126022,0.14702199999999999,58.55536162482814,79.50520724652638,0.00029999999999996696,0.005900000000000016,0.0046999999999999265,0.0034000000000000696
2025-10-01,117,0.09281012525733012,0.03840911562877247,0.10395964623731802,0.07726135732198114,0.07726135732198114,0.0771,0.04,0.165,0.126062,0.140874,60.8755407793327,81.04975675282124,0.010499999999999954,0.006699999999999928,-0.0041999999999999815,0.004999999999999893
2025-11-01,118,0.07529611562748562,0.03479312527487588,0.0936076408683959,0.06653441291800632,0.06653441291800632,0.0664,0.04,0.165,0.132692,0.14490999999999998,61.77377297985511,80.17571939124325,0.006899999999999906,0.0016000000000000458,0.0036000000000000476,0.0041999999999999815
2025-12-01,119,0.05255349797727438,0.029968675628222696,0.09306192847275319,0.056008017212143324,0.056008017212143324,0.0559,0.04,0.16,0.136944,0.145376,61.81986404744272,81.94322586201903,0.0042999999999999705,0.0034000000000000696,0.0015000000000000568,0.0031999999999998696
2026-01-01,120,0.05899367530625832,0.031917431337935565,0.09584625394941515,0.06007640728141861,0.06007640728141861,0.06,0.04,0.16,0.13663,0.145,62.89512561616954,81.57294443420335,0.019500000000000073,0.006099999999999994,0.023299999999999876,0.016199999999999992
2026-02-01,121,0.05449710889585324,0.032123279618672784,0.09899867348760871,0.05923516025649578,0.05923516025649578,0.0591,0.04,0.155,0.131497,0.14483100000000002,64.38272433861154,79.40814757331137,0.008399999999999963,0.0027999999999999137,0.010999999999999899,0.007300000000000084
2026-03-01,122,0.04979093316439309,0.03552452469830247,0.09965147935246632,0.05870896295880246,0.05870896295880246,0.058600000000000006,0.04,0.15,0.133889,0.156169,63.56122631232873,82.14186103678128,0.0038000000000000256,0.0046999999999999265,0.010699999999999932,0.006000000000000005
